अ	ə
ख़रीदारी	kʰə.ɾiː.d̪ɑː.ɾiː
ख़रीदारी	xə.ɾiː.d̪ɑː.ɾiː
ख़लक़	kʰəlk
ख़लक़	xəlq
ख़लीफ़ा	kʰə.liː.fɑː
ख़लीफ़ा	xə.liː.fɑː
ख़सरा	kʰəs.ɾɑː
ख़सरा	xəs.ɾɑː
ख़ाका	kʰɑː.kɑː
ख़ाका	xɑː.kɑː
ख़ातून	kʰɑː.t̪uːn
ख़ातून	xɑː.t̪uːn
ख़ानदानी	kʰɑːn.d̪ɑː.niː
ख़ानदानी	xɑːn.d̪ɑː.niː
ख़ाना	kʰɑː.nɑː
ख़ाना	xɑː.nɑː
ख़ानाबदोश	kʰɑː.nɑː.bə.d̪oːʃ
ख़ानाबदोश	xɑː.nɑː.bə.d̪oːʃ
ख़ारिज	kʰɑː.ɾɪd͡ʒ
ख़ारिज	xɑː.ɾɪd͡ʒ
ख़ाला	kʰɑː.lɑː
ख़ाला	xɑː.lɑː
ख़ालिक़	kʰɑː.lɪk
ख़ालिक़	xɑː.lɪq
ख़ालिस	kʰɑː.lɪs
ख़ालिस	xɑː.lɪs
ख़ालिस्तान	kʰɑː.lɪs.t̪ɑːn
ख़ालिस्तान	xɑː.lɪs.t̪ɑːn
ख़ाली	kʰɑː.liː
ख़ाली	xɑː.liː
ख़ाली-हाथ	kʰɑː.liː.ɦɑːt̪ʰ
ख़ाली-हाथ	xɑː.liː.ɦɑːt̪ʰ
ख़ास	kʰɑːs
ख़ास	xɑːs
ख़िताब	kʰɪ.t̪ɑːb
ख़िताब	xɪ.t̪ɑːb
ख़िदमतगार	kʰɪd̪.mət̪.ɡɑːɾ
ख़िदमतगार	xɪd̪.mət̪.ɡɑːɾ
ख़ुद-कुशी	kʰʊd̪.kʊ.ʃiː
ख़ुद-कुशी	xʊd̪.kʊ.ʃiː
ख़ुफ़िया	kʰʊ.fiː.jɑː
ख़ुफ़िया	xʊ.fiː.jɑː
ख़ुराफ़ात	kʰʊ.ɾɑː.fɑːt̪
ख़ुराफ़ात	xʊ.ɾɑː.fɑːt̪
ख़ुलासा	kʰʊ.lɑː.sɑː
ख़ुलासा	xʊ.lɑː.sɑː
ख़ुशआमदीद	kʰʊ.ʃəɑːm.d̪iːd̪
ख़ुशआमदीद	xʊ.ʃəɑːm.d̪iːd̪
ख़ुशमिज़ाज	kʰʊʃ.mɪ.zɑːd͡ʒ
ख़ुशमिज़ाज	xʊʃ.mɪ.zɑːd͡ʒ
ख़ुशहाल	kʰʊʃ.ɦɑːl
ख़ुशहाल	xʊʃ.ɦɑːl
ख़ुशहाली	kʰʊʃ.ɦɑː.liː
ख़ुशहाली	xʊʃ.ɦɑː.liː
ख़ुशाब	kʰʊ.ʃɑːb
ख़ुशाब	xʊ.ʃɑːb
ख़ुशामद	kʰʊ.ʃɑː.məd̪
ख़ुशामद	xʊ.ʃɑː.məd̪
ख़ून	kʰuːn
ख़ून	xuːn
ख़ून-ख़राबा	kʰuːn.kʰə.ɾɑː.bɑː
ख़ून-ख़राबा	xuːn.xə.ɾɑː.bɑː
ख़ूनी	kʰuː.niː
ख़ूनी	xuː.niː
ख़ूबसूरत	kʰuːb.suː.ɾət̪
ख़ूबसूरत	xuːb.suː.ɾət̪
ख़ूबी	kʰuː.biː
ख़ूबी	xuː.biː
ख़ैरात	kʰɛː.ɾɑːt̪
ख़ैरात	xɛː.ɾɑːt̪
ख़ैरियत	kʰɛː.ɾiː.jət̪
ख़ैरियत	xɛː.ɾiː.jət̪
ख़ौफ़	kʰɔːf
ख़ौफ़	xɔːf
ख़्याल	kʰjɑːl
ख़्याल	xjɑːl
ख़्वाजा	kʰʋɑː.d͡ʒɑː
ख़्वाजा	xʋɑː.d͡ʒɑː
ख़्वाब	kʰʋɑːb
ख़्वाब	xʋɑːb
ख़्वाबगाह	kʰʋɑːb.ɡɑːʱ
ख़्वाबगाह	xʋɑːb.ɡɑːʱ
ख़्वाहिश	kʰɑː.ɦɪʃ
ख़्वाहिश	xɑː.ɦɪʃ
ख़्वाहिश	kʰʋɑː.ɦɪʃ
ख़्वाहिश	xʋɑː.ɦɪʃ
खाँग	kʰɑ̃ːɡ
खाँसना	kʰɑ̃ːs.nɑː
खाँसी	kʰɑ̃ː.siː
खाई	kʰɑːiː
खाट	kʰɑːʈ
खाड़ी	kʰɑː.ɽiː
खाद	kʰɑːd̪
खादी	kʰɑː.d̪iː
खाद्य	kʰɑːd̪.jə
खान	kʰɑːn
खान-पान	kʰɑːn.pɑːn
खाना	kʰɑː.nɑː
खिंचाव	kʰɪɲ.t͡ʃɑːʋ
खिड़की	kʰɪɽ.kiː
खिलना	kʰɪl.nɑː
खिलवाना	kʰɪl.ʋɑː.nɑː
खिलौना	kʰɪˈl̪ɔː.n̪ɑː
खींचतान	kʰiːɲt͡ʃ.t̪ɑːn
खींचना	kʰĩː(ɳ).t͡ʃnɑː
खीर	kʰiːɾ
खुदरा	kʰʊd̪.ɾɑː
खुर	kʰʊɾ
खुलकर	kʰʊl.kəɾ
खुलना	kʰʊl.nɑː
खूँटी	kʰũː.ʈiː
खूब	kʰuːb
खेतिहर	kʰeː.t̪ɪ.ɦəɾ
खेती	kʰeː.t̪iː
खेती-बाड़ी	kʰeː.t̪iː.bɑː.ɽiː
खेद	kʰeːd̪
खेल	kʰeːl
खेल-कूद	kʰeːl.kuːd̪
खेलना	kʰeːl.nɑː
खोज	kʰoːd͡ʒ
खोजना	kʰodʒn̪aː
खोदना	kʰoːd̪.nɑː
खोया	kʰoː.jɑː
खोला	kʰoː.lɑː
ख्मेर	kʰmeːɾ
ग	ɡə
गंगाजल	ɡəŋ.ɡɑː.d͡ʒəl
गंजा	ɡəɲ.d͡ʒɑː
गंतव्य	ɡən.t̪əʋj
गंदा	ɡən.d̪ɑː
गई	ɡəiː
गऊ	ɡəuː
गगन	ɡə.ɡən
गगनचुंबी	ɡə.ɡən.t͡ʃʊm.biː
गठजोड़	ɡəʈʰ.d͡ʒoːɽ
गठन	ɡə.ʈʰən
गड्ढा	ɡəɖ.ɖʱɑː
गढ़ी	ɡə.ɽʱiː
गणितज्ञ	ɡə.nɪ.t̪əɡj
गणेश	ɡəɳeʃ
गत	ɡət̪
गतिज	ɡə.t̪ɪd͡ʒ
गतिमान	ɡə.t̪ɪ.mɑːn
गतिरोध	ɡə.t̪ɪ.ɾoːd̪ʱ
गत्ता	ɡət̪.t̪ɑː
गदा	ɡə.d̪ɑː
गद्य	ɡəd̪j
गधा	ɡə.d̪ʱɑː
गन्दा	ɡən.d̪ɑː
गन्ना	ɡən.nɑː
गप	ɡəp
गपशप	ɡəp.ʃəp
गम्भीर	ɡəm.bʱiːɾ
गरुड	ɡə.ɾʊɖ
गरुड़	ɡə.ɾʊɽ
गरेबान	ɡə.ɾeː.bɑːn
गर्दिश	ɡəɾ.d̪ɪʃ
गर्भपात	ɡəɾbʱ.pɑːt̪
गर्भवती	ɡəɾbʱ.ʋə.t̪iː
गर्भवती	ɡəɾ.bʱ.ʋə.t̪iː
गर्भावस्था	ɡəɾ.bʱɑː.ʋəs.t̪ʰɑː
गर्भाशय	ɡəɾ.bʱɑː.ʃəj
गर्म	ɡə.ɾəm
गर्म	ɡəɾm
गलबाँही	ɡəl.bɑ̃ː.ɦiː
गलसुआ	ɡəl.sʊɑː
गला	ɡə.lɑː
गलियारा	ɡə.liː.jɑː.ɾɑː
गली	ɡə.liː
गवाह	ɡə.ʋɑːʱ
गवाही	ɡə.ʋɑː.ɦiː
गश्त	ɡəʃt̪
गहन	ɡɛːʱn
गहना	ɡɛːʱ.nɑː
ग़ज़ब	ɡə.zəb
ग़ज़ब	ɣə.zəb
ग़द्दार	ɡəd̪.d̪ɑːɾ
ग़द्दार	ɣəd̪.d̪ɑːɾ
ग़बन	ɡə.bən
ग़बन	ɣə.bən
ग़म	ɡəm
ग़म	ɣəm
ग़रीब	ɡə.ɾiːb
ग़रीब	ɣə.ɾiːb
ग़रीबी	ɡə.ɾiː.biː
ग़रीबी	ɣə.ɾiː.biː
ग़लत	ɡə.lət̪
ग़लत	ɣə.lət̪
ग़लतफ़हमी	ɡə.lət̪.fɛːʱ.miː
ग़लतफ़हमी	ɣə.lət̪.fɛːʱ.miː
ग़लती	ɡəl.t̪iː
ग़लती	ɣəl.t̪iː
ग़ाज़ियाबाद	ɡɑː.ziː.jɑː.bɑːd̪
ग़ाज़ियाबाद	ɣɑː.ziː.jɑː.bɑːd̪
ग़ुरूर	ɡʊ.ɾuːɾ
ग़ुरूर	ɣʊ.ɾuːɾ
ग़ुस्सा	ɡʊs.sɑː
ग़ुस्सा	ɣʊs.sɑː
ग़ैरक़ानूनी	ɡɛːɾ.kɑː.nuː.niː
ग़ैरक़ानूनी	ɣɛːɾ.qɑː.nuː.niː
ग़ैरमौजूदगी	ɡɛːɾ.mɔː.d͡ʒuːd̪.ɡiː
ग़ैरमौजूदगी	ɣɛːɾ.mɔː.d͡ʒuːd̪.ɡiː
ग़ोता	ɡoː.t̪ɑː
ग़ोता	ɣoː.t̪ɑː
ग़ोताख़ोर	ɡoː.t̪ɑː.kʰoːɾ
ग़ोताख़ोर	ɣoː.t̪ɑː.xoːɾ
गाँडू	ɡɑ̃ː.ɖuː
गाँधी	ɡɑ̃ː.d̪ʱiː
गाँधीनगर	ɡɑ̃ː.d̪ʱiːn.ɡəɾ
गाँववाला	ɡɑ̃ːʋ.ʋɑː.lɑː
गांगुली	ɡɑːŋ.ɡʊ.liː
गांजा	ˈɡãːn̪dʒaː
गांठ	ɡɑːnʈʰ
गांधीगिरी	ɡɑːn.d̪ʱiː.ɡɪ.ɾiː
गांसू	ɡɑːn.suː
गाण्डू	ɡɑːn.ɖuː
गाना	ˈɡɑː.nɑː
गाम	ɡɑːm
गाय	ɡɑːj
गायक	ɡɑː.jək
गायन	ɡɑː.jən
गायब	ɡɑː.jəb
गाहे-बगाहे	ɡɑː.ɦeː.bə.ɡɑː.ɦeː
गिनतारा	ɡɪn.t̪ɑː.ɾɑː
गिरगिट	ɡɪɾ.ɡɪʈ
गिरफ़्त	ɡɪ.ɾəft̪
गिरफ़्तार	ɡɪ.ɾəf.t̪ɑːɾ
गिरमिट	ɡɪɾ.mɪʈ
गिरा	ɡɪ.ɾɑː
गिराना	ɡɪ.ɾɑː.nɑː
गिरोह	ɡɪ.ɾoːʱ
गिलहरी	ɡɪ.lɛːʱ.ɾiː
गिला	ɡɪ.lɑː
गिलास	ɡɪ.lɑːs
गुंडागर्दी	ɡʊn.ɖɑː.ɡəɾ.d̪iː
गुओमिंदांग	ɡʊoː.mɪn.d̪ɑːŋɡ
गुजरांवाला	ɡʊd͡ʒ.ɾɑ̃ː.ʋɑː.lɑː
गुजरात	ɡʊd͡ʒ.ɾɑːt̪
गुज़रना	ɡʊ.zəɾ.nɑː
गुझिया	ɡʊ.d͡ʒʱiː.jɑː
गुठली	ɡʊʈʰ.liː
गुदड़ी	ɡʊd̪.ɽiː
गुदा	ɡʊ.d̪ɑː
गुदाद्वार	ɡʊd̪aːd̪ʋaːr
गुनगुनाना	ɡʊn.ɡʊ.nɑː.nɑː
गुनाह	ɡʊ.nɑːʱ
गुप्तचर	ɡʊpt̪.t͡ʃəɾ
गुप्तांग	ɡʊp.t̪ɑːŋɡ
गुफ़्तगू	ɡʊf.t̪ə.ɡuː
गुफ़्तगू	ɡʊft̪.ɡuː
गुबरैला	ɡʊb.ɾɛː.lɑː
गुमशुदा	ɡʊm.ʃʊ.d̪ɑː
गुरु	ɡʊɾʊ
गुरुकुल	ɡʊ.ɾʊ.kʊl
गुलज़ार	ɡʊl.zɑːɾ
गुलदस्ता	ɡʊl.d̪əs.t̪ɑː
गुलदान	ɡʊl.d̪ɑːn
गुलशन	ɡʊl.ʃən
गुलूबंद	ɡʊ.luː.bənd̪
गुवाहाटी	ɡʊ.ʋɑː.ɦɑː.ʈiː
गुस्ताख़	ɡʊs.t̪ɑːkʰ
गुस्ताख़	ɡʊs.t̪ɑːx
गुह	ɡuːʱ
गुहार	ɡʊ.ɦɑːɾ
गूंगा	ɡuːŋ.ɡɑː
गूंजना	ɡuːɲd͡ʒ.nɑː
गृह	ɡɾɪ.ɦə
गृहमंत्री	ɡɾɪʱ.mənt̪.ɾiː
गृहयुद्ध	ɡɾɪʱ.jʊd̪d̪ʱ
गृहस्थ	ɡɾɪ.ɦəst̪ʰ
गे	ɡeː
गेय	ɡeːj
गेरू	ɡeː.ɾuː
गैलन	ɡɛː.lən
गोड़ना	ɡoːɽ.nɑː
गोपनीयता	ɡoːp.niː.jə.t̪ɑː
गोपी	ɡoː.piː
गोबरैला	ɡoːb.ɾɛː.lɑː
गोरक्षा	ɡoː.ɾək.ʃɑː
गोल	ɡoːl
गोलगप्पा	ɡoːl.ɡəp.pɑː
गोलबंदी	ɡoːl.bən.d̪iː
गोली	ɡoː.liː
गोश्त	ɡoːʃt̪
गौरव	ɡɔː.ɾəʋ
गौरवान्वित	ɡɔː.ɾə.ʋɑːn.ʋɪt̪
गौशाला	ɡɔː.ʃɑː.lɑː
ग्रंथालय	ɡɾən.t̪ʰɑː.lɛː
ग्राहक	ɡɾɑː.ɦək
ग्रीष्म	ɡɾiːʃm
ग्रीस	ɡɾiːs
घ	ɡʱə
घंटा	ɡʱən.ʈɑː
घटना	ɡʱəʈ.nɑː
घटाना	ɡʱə.ʈɑː.nɑː
घटित	ɡʱə.ʈɪt̪
घटिया	ɡʱə.ʈiː.jɑː
घना	ɡʱə.nɑː
घनीय	ɡʱə.niːj
घबराना	ɡʱəb.ɾɑː.nɑː
घबराहट	ɡʱəb.ɾɑː.ɦəʈ
घमंड	ɡʱə.mənɖ
घमंडी	ɡʱə.mən.ɖiː
घर्षण	ɡʱəɾ.ʃən
घसीटना	ɡʱə.siːʈ.nɑː
घाटा	ɡʱɑː.ʈɑː
घातीय	ɡʱɑː.t̪iːj
घायल	ɡʱɑː.jəl
घाव	ɡʱɑːʋ
घिरना	ɡʱɪɾ.nɑː
घी	ɡʱiː
घुंघरू	ɡʱʊŋɡʱ.ɾuː
घुंडी	ɡʱʊn.ɖiː
घुटना	ɡʱʊʈ.nɑː
घुड़	ɡʱʊɽ
घुड़सवार	ɡʱʊ.ɽəs.ʋɑːɾ
घुसपैठ	ɡʱʊs.pɛːʈʰ
घुसपैठिया	ɡʱʊs.pɛː.ʈʰiː.jɑː
घूंट	ɡʱuːnʈ
घूमना-फिरना	ɡʱuːm.nɑː.pʰɪɾ.nɑː
घूर	ɡʱuːɾ
घूरना	ɡʱuːɾ.nɑː
घूर्णन	ɡʱuːɾ.nən
घूसख़ोर	ɡʱuːs.kʰoːɾ
घूसख़ोर	ɡʱuːs.xoːɾ
घूसख़ोरी	ɡʱuːs.kʰoː.ɾiː
घूसख़ोरी	ɡʱuːs.xoː.ɾiː
घृणास्पद	ɡʱɾɪ.nɑːs.pəd̪
घेरना	ɡʱeːɾ.nɑː
घेरा	ɡʱeː.ɾɑː
घेराव	ɡʱeː.ɾɑːʋ
घोंघा	ɡʱoːŋ.ɡʱɑː
घोटाला	ɡʱoː.ʈɑː.lɑː
घोड़ा	ɡʱoː.ɽɑː
घोराही	ɡʱoː.ɾɑː.ɦiː
घोल	ɡʱoːl
घोलना	ɡʱoːl.nɑː
घोषित	ɡʱoː.ʃɪt̪
ङ	ŋə
च	t͡ʃə
चंकट	t͡ʃəŋ.kəʈ
चंद	t͡ʃənd̪
चंदा	t͡ʃən.d̪ɑː
चंद्र	t͡ʃənd̪ɾ
चंद्रगुप्त	t͡ʃənd̪.ɾə.ɡʊpt̪
चंद्रग्रहण	t͡ʃənd̪.ɾəɡ.ɾɛːʱn
चंद्रमा	t͡ʃənd̪.ɾə.mɑː
चंपा	t͡ʃəm.pɑː
चकाचौंध	t͡ʃə.kɑː.t͡ʃɔːnd̪ʱ
चक्कर	t͡ʃək.kəɾ
चक्र	t͡ʃəkɾ
चक्रवर्ती	t͡ʃək.ɾə.ʋəɾ.t̪iː
चक्षुदान	t͡ʃək.ʃʊ.d̪ɑːn
चटकारा	t͡ʃəʈ.kɑː.ɾɑː
चटगांव	t͡ʃəʈ.ɡɑ̃ːʋ
चट्टान	t͡ʃəʈ.ʈɑːn
चढ़ना	tʃəɽʱn̪aː
चढ़ाई	t͡ʃə.ɽʱɑːiː
चतुराई	t͡ʃə.t̪ʊ.ɾɑːiː
चतुर्थ	t͡ʃə.t̪ʊɾt̪ʰ
चन्द्र	t͡ʃənd̪ɾ
चन्द्रमा	t͡ʃənd̪.ɾə.mɑː
चपरासी	t͡ʃəp.ɾɑː.siː
चपेट	t͡ʃə.peːʈ
चमगादड़	t͡ʃəm.ɡɑː.d̪əɽ
चमची	t͡ʃəm.t͡ʃiː
चमड़ा	t͡ʃəm.ɽɑː
चयन	t͡ʃə.jən
चरबी	tʃərbiː
चरमपंथी	t͡ʃə.ɾəm.pən.t̪ʰiː
चरागाह	t͡ʃə.ɾɑː.ɡɑːʱ
चर्च	t͡ʃəɾt͡ʃ
चर्म	t͡ʃəɾm
चल	t͡ʃəl
चलचित्र	t͡ʃəl.t͡ʃɪt̪ɾ
चलचित्रण	t͡ʃəl.t͡ʃɪt̪.ɾən
चलना	t͡ʃəl.nɑː
चलवाना	t͡ʃəl.ʋɑː.nɑː
चलाना	t͡ʃə.lɑː.nɑː
चवालीस	t͡ʃə.ʋɑː.liːs
चषक	t͡ʃə.ʃək
चाँदी	t͡ʃɑːn.d̪iː
चांदी	t͡ʃɑːn.d̪iː
चांपानेर	t͡ʃɑːm.pɑː.neːɾ
चांसलर	t͡ʃɑːns.ləɾ
चाचा	t͡ʃɑː.t͡ʃɑː
चाची	t͡ʃɑː.t͡ʃiː
चाप	t͡ʃɑːp
चाबी	t͡ʃɑː.biː
चाभी	tʃaːbʱiː
चायख़ाना	t͡ʃɑːj.kʰɑː.nɑː
चायख़ाना	t͡ʃɑːj.xɑː.nɑː
चायदान	t͡ʃɑːj.d̪ɑːn
चायदानी	t͡ʃɑːj.d̪ɑː.niː
चारपाई	t͡ʃɑːɾ.pɑːiː
चाल	t͡ʃɑːl
चालान	t͡ʃɑːˈl̪ɑːn̪
चालीस	t͡ʃɑː.liːs
चालीसपद	t͡ʃɑː.liːs.pəd̪
चालुक्य	t͡ʃɑː.lʊkj
चाहना	t͡ʃɑːʱ.nɑː
चाहे	t͡ʃɑː.ɦeː
चिंगहई	t͡ʃɪŋ.ɡʱəiː
चिड़िया	t͡ʃɪ.ɽiː.jɑː
चिढ़	t͡ʃɪɽʱ
चिढ़ाना	t͡ʃɪ.ɽʱɑː.nɑː
चित	t͡ʃɪt̪
चित्त	t͡ʃɪt̪t̪
चित्रकला	t͡ʃɪt̪ɾ.kə.lɑː
चित्रकार	t͡ʃɪt̪.ɾə.kɑːɾ
चित्रण	t͡ʃɪt̪.ɾən
चिरस्थायित्व	t͡ʃɪɾ.st̪ʰɑː.jɪt̪ʋ
चिलवन	t͡ʃɪl.ʋən
चींटा	t͡ʃiːn.ʈɑː
चीख़ना	t͡ʃiːkʰ.nɑː
चीख़ना	t͡ʃiːx.nɑː
चीड़	t͡ʃiːɽ
चीन	t͡ʃiːn
चीनी	t͡ʃiː.niː
चुंबक	t͡ʃʊm.bək
चुंबकीय	t͡ʃʊm.bə.kiːj
चुकंदर	t͡ʃʊ.kən.d̪əɾ
चुकना	t͡ʃʊk.nɑː
चुकाना	t͡ʃʊ.kɑː.nɑː
चुदाना	tʃʊd̪aːn̪aː
चुनौती	t͡ʃʊ.nɔː.t̪iː
चुपड़ना	t͡ʃʊ.pəɽ.nɑː
चुभना	t͡ʃʊbʱ.nɑː
चुम्बन	t͡ʃʊm.bən
चुलबुल	t͡ʃʊl.bʊl
चुल्ल	t͡ʃʊll
चूची	t͡ʃuː.t͡ʃiː
चूड़ी	t͡ʃuː.ɽiː
चूतड़	t͡ʃuː.t̪əɽ
चूना	t͡ʃuː.nɑː
चूर्ण	t͡ʃuːɾn
चूहा	t͡ʃuː.ɦɑː
चेताना	t͡ʃeː.t̪ɑː.nɑː
चेरापूंजी	t͡ʃeː.ɾɑː.puːɲ.d͡ʒiː
चेला	t͡ʃeː.lɑː
चेहरा	t͡ʃeːʱ.ɾɑː
चैट	t͡ʃɛːʈ
चॉकलेट	t͡ʃɔːk.leːʈ
चॉकलेट	t͡ʃɔː.kə.leːʈ
चोंच	t͡ʃoːɲt͡ʃ
चोखा	t͡ʃoː.kʰɑː
चोग़ा	t͡ʃoː.ɡɑː
चोग़ा	t͡ʃoː.ɣɑː
चोटी	t͡ʃoː.ʈiː
चोर	t͡ʃoːɾ
चोरना	t͡ʃoːɾ.nɑː
चोरी	t͡ʃoː.ɾiː
चौंतीस	t͡ʃɔːn.t̪iːs
चौंसठ	t͡ʃɔːn.səʈʰ
चौड़ा	t͡ʃɔː.ɽɑː
चौथ	t͡ʃɔːt̪ʰ
चौथा	t͡ʃɔː.t̪ʰɑː
चौपाई	t͡ʃɔː.pɑːiː
चौबीस	t͡ʃɔː.biːs
चौरानवे	t͡ʃɔː.ɾɑːn.ʋeː
चौराहा	t͡ʃɔː.ɾɑː.ɦɑː
चौहत्तर	t͡ʃɔː.ɦət̪.t̪əɾ
च्वॉइस	t͡ʃʋɔːɪs
छ	t͡ʃʰə
छटपटाना	t͡ʃʰəʈ.pə.ʈɑː.nɑː
छटा	t͡ʃʰə.ʈɑː
छड़ी	t͡ʃʰə.ɽiː
छतरी	t͡ʃʰət̪.ɾiː
छत्तीस	t͡ʃʰət̪.t̪iːs
छननी	t͡ʃʰən.niː
छप्पन	t͡ʃʰəp.pən
छब्बीस	t͡ʃʰəb.biːs
छब्बीस	t͡ʃʰəb.bɪs
छमाही	t͡ʃʰə.mɑː.ɦiː
छलिया	t͡ʃʰə.liː.jɑː
छली	t͡ʃʰə.liː
छविमयी	t͡ʃʰə.ʋɪ.mə.jiː
छह	tʃʰɛ(ɦ)
छाछ	t͡ʃʰɑːt͡ʃʰ
छात्रवृत्ति	t͡ʃʰɑːt̪.ɾəʋ.ɾɪt̪.t̪iː
छात्रसंघ	t͡ʃʰɑːt̪.ɾə.səŋɡʱ
छानना	t͡ʃʰɑːn.nɑː
छाप	t͡ʃʰɑːp
छापेख़ाना	t͡ʃʰɑː.peː.kʰɑː.nɑː
छापेख़ाना	t͡ʃʰɑː.peː.xɑː.nɑː
छायावाद	t͡ʃʰɑː.jɑː.ʋɑːd̪
छाल	tʃʰaːl
छिटकना	t͡ʃʰɪ.ʈək.nɑː
छिड़काव	t͡ʃʰɪɽ.kɑːʋ
छिन	t͡ʃʰɪn
छिपाना	t͡ʃʰɪ.pɑː.nɑː
छियानवे	t͡ʃʰiː.jɑːn.ʋeː
छियालीस	t͡ʃʰiː.jɑː.liːs
छियासठ	t͡ʃʰiː.jɑː.səʈʰ
छियासी	t͡ʃʰiː.jɑː.siː
छिलका	t͡ʃʰɪl.kɑː
छिहत्तर	t͡ʃʰɪ.ɦət̪.t̪əɾ
छुट	t͡ʃʰʊʈ
छुट्टी	ˈtʃʰʊʈ.ʈiː
छुपना	t͡ʃʰʊp.nɑː
छुपाना	t͡ʃʰʊ.pɑː.nɑː
छूटना	t͡ʃʰuːʈ.nɑː
छूना	t͡ʃʰuː.nɑː
छेड़	t͡ʃʰeːɽ
छेड़छाड़	t͡ʃʰeːɽ.t͡ʃʰɑːɽ
छोकरी	t͡ʃʰoːk.ɾiː
छोग्याल	t͡ʃʰoːɡ.jɑːl
छोटा	t͡ʃʰoː.ʈɑː
छोटू	t͡ʃʰoː.ʈuː
छोड़ना	t͡ʃʰoːɽ.nɑː
छोरा	t͡ʃʰoː.ɾɑː
छोरी	t͡ʃʰoː.ɾiː
छोला	t͡ʃʰoː.lɑː
छोले	t͡ʃʰoː.leː
ज	d͡ʒə
जँभाई	d͡ʒə̃.bʱɑːiː
जंग	d͡ʒəŋɡ
जंगम	d͡ʒəŋ.ɡəm
जंभ	d͡ʒəmbʱ
जकार्ता	d͡ʒə.kɑːɾ.t̪ɑː
जज	d͡ʒəd͡ʒ
जज़ा	d͡ʒə.zɑː
जज़ीरा	d͡ʒə.ziː.ɾɑː
जज़्बात	d͡ʒəz.bɑːt̪
जटा	d͡ʒə.ʈɑː
जटिल	d͡ʒə.ʈɪl
जड़	d͡ʒəɽ
जदयू	d͡ʒəd̪.juː
जन	d͡ʒən
जनकपुर	d͡ʒə.nək.pʊɾ
जनजाति	d͡ʒən.d͡ʒɑː.t̪iː
जनतंत्र	d͡ʒən.t̪ənt̪ɾ
जननी	d͡ʒən.niː
जनपद	d͡ʒən.pəd̪
जनभाषा	d͡ʒən.bʱɑː.ʃɑː
जनरल	d͡ʒən.ɾəl
जनवरी	d͡ʒən.ʋə.ɾiː
जनसंख्या	d͡ʒən.səŋkʰ.jɑː
जनसांख्यिकी	d͡ʒən.sɑːŋkʰ.jɪ.kiː
जनाधार	d͡ʒə.nɑː.d̪ʱɑːɾ
जनूब	d͡ʒə.nuːb
जनेऊ	d͡ʒə.neːuː
जन्नत	d͡ʒən.nət̪
जन्मदिन	d͡ʒə.nəm.d̪ɪn
जन्मभूमि	d͡ʒənm.bʱuː.miː
जब	d͡ʒəb
जबड़ा	d͡ʒəb.ɽɑː
जमना	d͡ʒəm.nɑː
जमाअत	d͡ʒə.mɑːət̪
जमात	d͡ʒə.mɑːt̪
जमाना	d͡ʒə.mɑː.nɑː
जमाव	d͡ʒə.mɑːʋ
जमीन	d͡ʒə.miːn
जमीयत	d͡ʒə.miː.jət̪
जय	d͡ʒəj
जयकार	d͡ʒə.jə.kɑːɾ
जरूरी	d͡ʒə.ɾuː.ɾiː
जर्जर	d͡ʒəɾ.d͡ʒəɾ
जर्मनी	d͡ʒəɾ.mə.n̪iː
जलसा	d͡ʒəl.sɑː
जलारेख	d͡ʒə.lɑː.ɾeːkʰ
जलालाबाद	d͡ʒə.lɑːl.ɑː.bɑːd̪
जल्द	d͡ʒəld̪
जल्दबाज़ी	d͡ʒəld̪.bɑː.ziː
जल्दी	d͡ʒəl.d̪iː
जवार	d͡ʒə.ʋɑːɾ
जवारी	d͡ʒə.ʋɑː.ɾiː
जस्ता	d͡ʒəs.t̪ɑː
जहाँगीर	d͡ʒə.ɦɑ̃ː.ɡiːɾ
जहाज़	d͡ʒə.ɦɑːz
जहान	d͡ʒə.ɦɑːn
ज़कात	zə.kɑːt̪
ज़ख़ीरा	zə.kʰiː.ɾɑː
ज़ख़ीरा	zə.xiː.ɾɑː
ज़ख़्म	zəkʰm
ज़ख़्म	zəxm
ज़नाना	zə.nɑː.nɑː
ज़फ़र	zə.fəɾ
ज़बानी	zə.bɑː.niː
ज़ब्त	zəbt̪
ज़मानत	zə.mɑː.nət̪
ज़मीं	zə.mĩː
ज़मीन	zə.miːn
ज़मीनी	zə.miː.niː
ज़मीर	zə.miːɾ
ज़रिया	zə.ɾiː.jɑː
ज़रूर	zəruːr
ज़र्रा	zəɾ.ɾɑː
ज़लज़ला	zəl.zə.lɑː
ज़ात	zɑːt̪
ज़ायक़ा	zɑːj.kɑː
ज़ायक़ा	zɑːj.qɑː
ज़ाया	zɑː.jɑː
ज़ाहिर	zɑː.ɦɪɾ
ज़िंदा	zɪn.d̪ɑː
ज़िंदाबाद	zɪn.d̪ɑː.bɑːd̪
ज़िक्र	zɪkɾ
ज़िद	zɪd̪
ज़िला	zɪ.lɑː
ज़ुल्फ़	zʊlf
ज़ुल्म	zʊlm
ज़ेवर	zeː.ʋəɾ
ज़ेहन	zɛːʱn
ज़ोरदार	zoːɾ.d̪ɑːɾ
ज़्यादती	zjɑː.d̪ə.t̪iː
ज़्यादा	zjɑː.d̪ɑː
जाँघिया	d͡ʒɑ̃ː.ɡʱiː.jɑː
