aarōn	aː a r ɔ n
naufragō	n a u̯ f r a ɡ ɔ
naufragus	n a u̯ f r a ɡ ʊ s
naulochus	n a u̯ ɫ̪ ɔ kʰ ʊ s
naulochus	n a u̯ l ɔ k u s
nauscō	n a u̯ s k ɔ
nauseābundus	n a u̯ s e aː b ʊ n̪ d̪ ʊ s
nauseābundus	n a u̯ s ɛ a b u n̪ d̪ u s
nauseō	n a u̯ s ɛ ɔ
nausiō	n a u̯ s i ɔ
naustalō	n a u̯ s t̪ a ɫ̪ oː
naustalō	n a u̯ s t̪ a l ɔ
naustathmus	n a u̯ s t̪ a t̪ʰ m ʊ s
naustathmus	n a u̯ s t̪ a t̪ m u s
nausum	n a u̯ s ʊ̃ˑ
nauta	n a u̯ t̪ a
nauta	n a u̯ t̪ a
nautae	n a u̯ t̪ ɛ
nauticus	n a u̯ t̪ ɪ k ʊ s
nauticus	n a u̯ t̪ i k u s
nautilus	n a u̯ t̪ ɪ ɫ̪ ʊ s
nautilus	n a u̯ t̪ i l u s
nautius	n a u̯ t̪ i ʊ s
nāva	n aː v a
nāvāle	n aː w aː l ɛ
nāvāle	n a v aː l ɛ
nāvālis	n aː w aː lʲ ɪ s
nāvālis	n a v aː l i s
nāvātis	n aː w aː t̪ ɪ s
nāvātis	n a v aː t̪ i s
nāvātīs	n aː w aː t̪ iː s
nāvātīs	n a v aː t̪ i s
nāvāverimus	n aː w aː w ɛ r ɪ m ʊ s
nāvāverimus	n a v a v ɛː r i m u s
nāvāverimus	n aː w aː w ɛ r iː m ʊ s
nāvāverimus	n a v a v ɛ r iː m u s
nāvāveris	n aː w aː w ɛ r ɪ s
nāvāveris	n a v aː v ɛ r i s
nāvāveris	n aː w aː w ɛ r iː s
nāvāveris	n a v aː v ɛ r i s
nāvāveritis	n aː w aː w ɛ r ɪ t̪ ɪ s
nāvāveritis	n a v a v ɛː r i t̪ i s
nāvāveritis	n aː w aː w ɛ r iː t̪ ɪ s
nāvāveritis	n a v a v ɛ r iː t̪ i s
nāvicula	n aː w ɪ k ʊ ɫ̪ a
nāvicula	n a v iː k u l a
nāviculārius	n aː w ɪ k ʊ ɫ̪ aː r i ʊ s
nāviculārius	n a v i k u l aː r i u s
nāvigant	n aː w ɪ ɡ a n̪ t̪
nāvigant	n aː v i ɡ a n̪ t̪
nāvigante	n aː w ɪ ɡ a n̪ t̪ ɛ
nāvigante	n a v i ɡ a n̪ t̪ ɛ
nāvigantēs	n aː w ɪ ɡ a n̪ t̪ eː s
nāvigantēs	n a v i ɡ a n̪ t̪ ɛ s
nāvigātiō	n aː w ɪ ɡ aː t̪ i oː
nāvigātiō	n a v i ɡ aː t͡s i ɔ
nāvigātis	n aː w ɪ ɡ aː t̪ ɪ s
nāvigātis	n a v i ɡ aː t̪ i s
nāvigātīs	n aː w ɪ ɡ aː t̪ iː s
nāvigātīs	n a v i ɡ aː t̪ i s
nāvigāverimus	n aː w ɪ ɡ aː w ɛ r ɪ m ʊ s
nāvigāverimus	n a v i ɡ a v ɛː r i m u s
nāvigāverimus	n aː w ɪ ɡ aː w ɛ r iː m ʊ s
nāvigāverimus	n a v i ɡ a v ɛ r iː m u s
nāvigāveris	n aː w ɪ ɡ aː w ɛ r ɪ s
nāvigāveris	n a v i ɡ aː v ɛ r i s
nāvigāveris	n aː w ɪ ɡ aː w ɛ r iː s
nāvigāveris	n a v i ɡ aː v ɛ r i s
nāvigāveritis	n aː w ɪ ɡ aː w ɛ r ɪ t̪ ɪ s
nāvigāveritis	n a v i ɡ a v ɛː r i t̪ i s
nāvigāveritis	n aː w ɪ ɡ aː w ɛ r iː t̪ ɪ s
nāvigāveritis	n a v i ɡ a v ɛ r iː t̪ i s
nāvigō	n aː w ɪ ɡ oː
nāvigō	n aː v i ɡ ɔ
nāvīs	n aː v i s
nāvita	n aː w ɪ t̪ a
nāvita	n aː v i t̪ a
nāvitās	n aː w ɪ t̪ aː s
nāvitās	n aː v i t̪ a s
nāvō	n aː v ɔ
nāvus	n aː w ʊ s
nāvus	n aː v u s
naxos	n a k s ɔ s
naxos	n a k s ɔ s
nāzaraeus	n aː z z a r a e̯ ʊ s
nāzaraeus	n a d d͡z a r ɛː u s
nazarēnus	n a z z a r eː n ʊ s
nazarēnus	n a d d͡z a r ɛː n u s
nāzareth	n aː z z a r ɛ t̪ʰ
nāzareth	n a d d͡z a r ɛ t̪
nazareus	n a z z a r e ʊ s
nazareus	n a d d͡z aː r ɛ u s
nāzarēus	n aː z z a r eː ʊ s
nāzarēus	n a d d͡z a r ɛː u s
nazerīnī	n a z z ɛ r iː n iː
nazerīnī	n a d d͡z ɛ r iː n i
nazianzēna	n a d d͡z i a n d͡z ɛː n a
nazianzēna	n a d d͡z i a n d͡z ɛː n a
nazianzēne	n a z z i a n z eː n ɛ
nazianzēne	n a d d͡z i a n d͡z ɛː n ɛ
nazianzēnī	n a d d͡z i a n d͡z ɛː n i
nazianzēnō	n a d d͡z i a n d͡z ɛː n ɔ
nazianzēnus	n a z z i a n z eː n ʊ s
nazianzēnus	n a d d͡z i a n d͡z ɛː n u s
nazianzus	n a z z i a n z ʊ s
nāzīraeus	n aː z z iː r a e̯ ʊ s
nāzīraeus	n a d d͡z i r ɛː u s
neaethus	n e a e̯ t̪ʰ ʊ s
neaethus	n ɛ ɛː t̪ u s
nealcēs	n e a ɫ̪ k eː s
nealcēs	n ɛ a l̠ʲ t͡ʃ ɛ s
neandria	n e a n̪ d̪ r i a
neandria	n ɛ a n̪ d̪ r i a
neandros	n e a n̪ d̪ r ɔ s
neandros	n ɛ a n̪ d̪ r ɔ s
neāniās	n ɛ aː n i a s
neāpoliō	n e aː p ɔ lʲ i oː
neāpoliō	n ɛ a p ɔː l i ɔ
neāpolītānus	n e aː p ɔ lʲ iː t̪ aː n ʊ s
neāpolītānus	n ɛ a p ɔ l i t̪ aː n u s
neāpolītānus	nʲ a b o l i d a n o s
near	n ɛː a r
nearchus	n e a r kʰ ʊ s
nearchus	n ɛ a r k u s
nebis	n ɛ b ɪ s
nebis	n ɛː b i s
neblinēnsis	n ɛ b lʲ ɪ n ẽː s ɪ s
neblinēnsis	n ɛ b l i n ɛ n s i s
nebrissa	n ɛ b r ɪ s s a
nebrissa	n ɛ b r i s s a
nebrītis	n ɛ b r iː t̪ ɪ s
nebrītis	n ɛ b r iː t̪ i s
nebrundinēs	n ɛ b r ʊ n̪ d̪ ɪ n eː s
nebrundinēs	n ɛ b r u n̪ d̪ i n ɛ s
nebula	n ɛ b ʊ ɫ̪ a
nebula	n ɛː b u l a
nebulō	n ɛ b ʊ ɫ̪ oː
nebulō	n ɛː b u l ɔ
nebulōsus	n ɛ b ʊ ɫ̪ oː s ʊ s
nebulōsus	n ɛ b u l ɔː z u s
nec	n ɛ k
nec	n ɛ k
necāre	n ɛ k aː r ɛ
necāre	n ɛ k aː r ɛ
necātis	n ɛ k aː t̪ ɪ s
necātis	n ɛ k aː t̪ i s
necātīs	n ɛ k aː t̪ iː s
necātīs	n ɛ k aː t̪ i s
necāverimus	n ɛ k aː w ɛ r ɪ m ʊ s
necāverimus	n ɛ k a v ɛː r i m u s
necāverimus	n ɛ k aː w ɛ r iː m ʊ s
necāverimus	n ɛ k a v ɛ r iː m u s
necāveris	n ɛ k aː w ɛ r ɪ s
necāveris	n ɛ k aː v ɛ r i s
necāveris	n ɛ k aː w ɛ r iː s
necāveris	n ɛ k aː v ɛ r i s
necāveritis	n ɛ k aː w ɛ r ɪ t̪ ɪ s
necāveritis	n ɛ k a v ɛː r i t̪ i s
necāveritis	n ɛ k aː w ɛ r iː t̪ ɪ s
necāveritis	n ɛ k a v ɛ r iː t̪ i s
necessārium	n ɛ k ɛ s s aː r i ʊ̃ˑ
necessārium	n ɛ t͡ʃ ɛ s s aː r i u m
necesse	n ɛ k ɛ s s ɛ
necesse	n ɛ t͡ʃ ɛ s s ɛ
necessitās	n ɛ k ɛ s s ɪ t̪ aː s
necessitās	n ɛ t͡ʃ ɛ s s i t̪ a s
necessitūdō	n ɛ k ɛ s s ɪ t̪ uː d̪ oː
necessitūdō	n ɛ t͡ʃ ɛ s s i t̪ uː d̪ ɔ
necne	n ɛ k n ɛ
necne	n ɛ k n ɛ
necō	n ɛ k oː
necō	n ɛː k ɔ
necopīnāns	n ɛ k ɔ p iː n ãː s
necopīnāns	n ɛ k ɔ p iː n a n s
necopīnātus	n ɛ k ɔ p iː n aː t̪ ʊ s
necopīnātus	n ɛ k ɔ p i n aː t̪ u s
necopīnus	n ɛ k ɔ p iː n ʊ s
necopīnus	n ɛ k ɔ p iː n u s
necrologium	n ɛ k r ɔ ɫ̪ ɔ ɡ i ʊ̃ˑ
necrologium	n ɛ k r ɔ l ɔː d͡ʒ i u m
necromantīa	n ɛ k r ɔ m a n̪ t̪ iː a
necromantīa	n ɛ k r ɔ m a n̪ t̪ iː a
necrophilia	n ɛ k r ɔ pʰ ɪ lʲ i a
necrophilia	n ɛ k r ɔ f iː l i a
nectanabis	n ɛ k t̪ a n a b ɪ s
nectanabis	n ɛ k t̪ aː n a b i s
nectareus	n ɛ k t̪ a r e ʊ s
nectareus	n ɛ k t̪ aː r ɛ u s
nectibērēs	n ɛ k t̪ ɪ b eː r eː s
nectibērēs	n ɛ k t̪ i b ɛː r ɛ s
nectō	n ɛ k t̪ oː
nectō	n ɛ k t̪ ɔ
nēcubi	n eː k ʊ b ɪ
nēcubi	n ɛː k u b i
nēcunde	n eː k ʊ n̪ d̪ ɛ
nēcunde	n ɛ k u n̪ d̪ ɛ
neda	n ɛ d̪ a
neda	n ɛː d̪ a
nederlandicus	n ɛ d̪ ɛ r ɫ̪ a n̪ d̪ ɪ k ʊ s
nederlandicus	n ɛ d̪ ɛ r l a n̪ d̪ i k u s
nēdum	n eː d̪ ʊ̃ˑ
nēdum	n ɛː d̪ u m
nefandus	n ɛ f a n̪ d̪ ʊ s
nefandus	n ɛ f a n̪ d̪ u s
nefārius	n ɛ f aː r i ʊ s
nefārius	n ɛ f aː r i u s
nefās	n ɛ f aː s
nefās	n ɛː f a s
nefāstus	n ɛ f aː s t̪ ʊ s
nefāstus	n ɛ f a s t̪ u s
nefrōnēs	n ɛ f r oː n eː s
nefrōnēs	n ɛ f r ɔː n ɛ s
negātiō	n ɛ ɡ aː t̪ i oː
negātiō	n ɛ ɡ aː t͡s i ɔ
negātis	n ɛ ɡ aː t̪ ɪ s
negātis	n ɛ ɡ aː t̪ i s
negātīs	n ɛ ɡ aː t̪ iː s
negātīs	n ɛ ɡ aː t̪ i s
negātīva	n ɛ ɡ aː t̪ iː w a
negātīva	n ɛ ɡ a t̪ iː v a
negātīva	n ɛ ɡ aː t̪ iː w aː
negātīva	n ɛ ɡ a t̪ iː v a
negātīvās	n ɛ ɡ aː t̪ iː w aː s
negātīvās	n ɛ ɡ a t̪ iː v a s
negātīve	n ɛ ɡ aː t̪ iː w ɛ
negātīve	n ɛ ɡ a t̪ iː v ɛ
negātīvī	n ɛ ɡ aː t̪ iː w iː
negātīvī	n ɛ ɡ a t̪ iː v i
negātīvō	n ɛ ɡ aː t̪ iː w oː
negātīvō	n ɛ ɡ a t̪ iː v ɔ
negātīvōs	n ɛ ɡ aː t̪ iː w oː s
negātīvōs	n ɛ ɡ a t̪ iː v ɔ s
negātīvus	n ɛ ɡ aː t̪ iː w ʊ s
negātīvus	n ɛ ɡ a t̪ iː v u s
negātor	n ɛ ɡ aː t̪ ɔ r
negātor	n ɛ ɡ aː t̪ ɔ r
negātōrius	n ɛ ɡ aː t̪ oː r i ʊ s
negātōrius	n ɛ ɡ a t̪ ɔː r i u s
negāverimus	n ɛ ɡ aː w ɛ r ɪ m ʊ s
negāverimus	n ɛ ɡ a v ɛː r i m u s
negāverimus	n ɛ ɡ aː w ɛ r iː m ʊ s
negāverimus	n ɛ ɡ a v ɛ r iː m u s
negāveris	n ɛ ɡ aː w ɛ r ɪ s
negāveris	n ɛ ɡ aː v ɛ r i s
negāveris	n ɛ ɡ aː w ɛ r iː s
negāveris	n ɛ ɡ aː v ɛ r i s
negāveritis	n ɛ ɡ aː w ɛ r ɪ t̪ ɪ s
negāveritis	n ɛ ɡ a v ɛː r i t̪ i s
negāveritis	n ɛ ɡ aː w ɛ r iː t̪ ɪ s
negāveritis	n ɛ ɡ a v ɛ r iː t̪ i s
negebēnsis	n ɛ ɡ ɛ b ẽː s ɪ s
negebēnsis	n ɛ d͡ʒ ɛ b ɛ n s i s
negibundus	n ɛ ɡ ɪ b ʊ n̪ d̪ ʊ s
negibundus	n ɛ d͡ʒ i b u n̪ d̪ u s
neglegō	n ɛ ɡ l ɛ ɡ oː
neglegō	n ɛː ɡ l ɛ ɡ ɔ
negligentēs	n ɛ ɡ lʲ ɪ ɡ ɛ n̪ t̪ eː s
negligentēs	n ɛ ɡ l i d͡ʒ ɛ n̪ t̪ ɛ s
negligit	n ɛ ɡ lʲ ɪ ɡ ɪ t̪
negligit	n ɛː ɡ l i d͡ʒ i t̪
negligō	n ɛ ɡ lʲ ɪ ɡ oː
negligō	n ɛː ɡ l i ɡ ɔ
negō	n ɛ ɡ oː
negō	n ɛː ɡ ɔ
negōtiālis	n ɛ ɡ oː t̪ i aː lʲ ɪ s
negōtiālis	n ɛ ɡ ɔ t͡s i aː l i s
negōtiātiō	n ɛ ɡ oː t̪ i aː t̪ i oː
negōtiātiō	n ɛ ɡ ɔ t͡s i aː t͡s i ɔ
negōtiātor	n ɛ ɡ oː t̪ i aː t̪ ɔ r
negōtiātor	n ɛ ɡ ɔ t͡s i aː t̪ ɔ r
negōtior	n ɛ ɡ oː t̪ i ɔ r
negōtior	n ɛ ɡ ɔː t͡s i ɔ r
negōtiōsus	n ɛ ɡ oː t̪ i oː s ʊ s
negōtiōsus	n ɛ ɡ ɔ t͡s i ɔː z u s
negōtium	n ɛ ɡ oː t̪ i ʊ̃ˑ
negōtium	n ɛ ɡ ɔː t͡s i u m
negrana	n ɛ ɡ r a n a
negrana	n ɛː ɡ r a n a
negritiēs	n ɛ ɡ r ɪ t̪ i eː s
negritiēs	n ɛ ɡ r iː t͡s i ɛ s
negrosēnsis	n ɛ ɡ r ɔ s ẽː s ɪ s
negrosēnsis	n ɛ ɡ r ɔ z ɛ n s i s
nehalennia	n ɛ h a l ɛ n n i a
nehalennia	n ɛ a l ɛ n n i a
nēleus	n eː l e ʊ s
nēleus	n ɛː l ɛ u s
nēlia	n eː lʲ i a
nēlia	n ɛː l i a
nelsonēnsis	n ɛ ɫ̪ s ɔ n ẽː s ɪ s
nelsonēnsis	n ɛ l s ɔ n ɛ n s i s
nemalōnī	n ɛ m a ɫ̪ oː n iː
nemalōnī	n ɛ m a l ɔː n i
nēmatōdēs	n ɛ m a t̪ ɔː d̪ ɛ s
nemausus	n ɛ m a u̯ s ʊ s
nemausus	n ɛ m a u̯ s u s
nemea	n ɛ m e a
nemea	n ɛː m ɛ a
nemesis	n ɛ m ɛ s ɪ s
nemesis	n ɛː m ɛ z i s
nemestrīnus	n ɛ m ɛ s t̪ r iː n ʊ s
nemestrīnus	n ɛ m ɛ s t̪ r iː n u s
nemetacum	n ɛ m ɛ t̪ a k ʊ̃ˑ
nemetacum	n ɛ m ɛː t̪ a k u m
nemetobriga	n ɛ m ɛ t̪ ɔ b r ɪ ɡ a
nemetobriga	n ɛ m ɛ t̪ ɔː b r i ɡ a
nēmō	n ɛː m ɔ
nemorālis	n ɛ m ɔ r aː lʲ ɪ s
nemorālis	n ɛ m ɔ r aː l i s
nemorivagus	n ɛ m ɔ r ɪ w a ɡ ʊ s
nemorivagus	n ɛ m ɔ r iː v a ɡ u s
nemorōsus	n ɛ m ɔ r oː s ʊ s
nemorōsus	n ɛ m ɔ r ɔː z u s
nempe	n ɛ m p ɛ
nempe	n ɛ m p ɛ
nemus	n ɛ m ʊ s
nemus	n ɛː m u s
nēnia	n ɛː n i a
nēniam	n eː n i ãˑ
nēniam	n ɛː n i a m
neō	n ɛː ɔ
neocalēdonicus	n e ɔ k a l eː d̪ ɔ n ɪ k ʊ s
neocalēdonicus	n ɛ ɔ k a l ɛ d̪ ɔː n i k u s
neodymium	n e ɔ d̪ ʏ m i ʊ̃ˑ
neodymium	n ɛ ɔ d̪ iː m i u m
neograecus	n e ɔ ɡ r a e̯ k ʊ s
neograecus	n ɛ ɔ ɡ r ɛː k u s
neolatīnus	n e ɔ ɫ̪ a t̪ iː n ʊ s
neolatīnus	n ɛ ɔ l a t̪ iː n u s
neon	n e ɔ n
neon	n ɛː ɔ n
neonātus	n e ɔ n aː t̪ ʊ s
neonātus	n ɛ ɔ n aː t̪ u s
neophytus	n e ɔ pʰ ʏ t̪ ʊ s
neophytus	n ɛ ɔː f i t̪ u s
neōris	n e oː r ɪ s
neōris	n ɛ ɔː r i s
nepa	n ɛ p a
nepa	n ɛː p a
nepalēnsis	n ɛ p a l ẽː s ɪ s
nepalēnsis	n ɛ p a l ɛ n s i s
nepeta	n ɛ p ɛ t̪ a
nepeta	n ɛː p ɛ t̪ a
nepete	n ɛ p ɛ t̪ ɛ
nepete	n ɛː p ɛ t̪ ɛ
nepōs	n ɛ p oː s
nepōs	n ɛː p ɔ s
nepōs	n ɛ p oː s
nepōs	n ɛː p ɔ s
nepōtātiō	n ɛ p oː t̪ aː t̪ i oː
nepōtātiō	n ɛ p ɔ t̪ aː t͡s i ɔ
nepōte	n ɛ p oː t̪ ɛ
nepōte	n ɛ p ɔː t̪ ɛ
nepōte	n ɛ p oː t̪ ɛ
nepōte	n ɛ p ɔː t̪ ɛ
nepōtor	n ɛ p oː t̪ ɔ r
nepōtor	n ɛ p ɔː t̪ ɔ r
neptis	n ɛ p t̪ ɪ s
neptis	n ɛ p t̪ i s
neptūnālia	n ɛ p t̪ uː n aː lʲ i a
neptūnālia	n ɛ p t̪ u n aː l i a
neptūnium	n ɛ p t̪ uː n i ʊ̃ˑ
neptūnium	n ɛ p t̪ uː n i u m
neptūnus	n ɛ p t̪ uː n ʊ s
neptūnus	n ɛ p t̪ uː n u s
nēquam	n eː kʷ ãˑ
nēquam	n ɛː k w a m
neque	n ɛ kᶣ ɛ
neque	n ɛː k w ɛ
nequedum	n ɛ kᶣ ɛ d̪ ʊ̃ˑ
nequedum	n ɛː k w ɛ d̪ u m
nequeō	n ɛ kᶣ e oː
nequeō	n ɛː k w ɛ ɔ
nēquitia	n eː kᶣ ɪ t̪ i a
nēquitia	n ɛ k w iː t͡s i a
nequitūrus	n ɛ kᶣ ɪ t̪ uː r ʊ s
nequitūrus	n ɛ k w i t̪ uː r u s
nequitus	n ɛ kᶣ ɪ t̪ ʊ s
nequitus	n ɛː k w i t̪ u s
nēquō	n ɛː k w ɔ
nerātius	n ɛ r aː t̪ i ʊ s
nerātius	n ɛ r aː t͡s i u s
nērēis	n eː r eː ɪ s
nērēis	n ɛ r ɛː i s
nerētum	n ɛ r eː t̪ ʊ̃ˑ
nerētum	n ɛ r ɛː t̪ u m
nerī	n ɛ r iː
nerī	n ɛː r i
nēricus	n eː r ɪ k ʊ s
nēricus	n ɛː r i k u s
neriōsus	n ɛ r i oː s ʊ s
neriōsus	n ɛ r i ɔː z u s
nēriphus	n eː r ɪ pʰ ʊ s
nēriphus	n ɛː r i f u s
neripī	n ɛ r ɪ p iː
neripī	n ɛː r i p i
nēritus	n eː r ɪ t̪ ʊ s
nēritus	n ɛː r i t̪ u s
nērius	n eː r i ʊ s
nērius	n ɛː r i u s
nersae	n ɛ r s a e̯
nersae	n ɛ r s ɛ
nerthus	n ɛ r t̪ʰ ʊ s
nerthus	n ɛ r t̪ u s
nertobrīga	n ɛ r t̪ ɔ b r iː ɡ a
nertobrīga	n ɛ r t̪ ɔ b r iː ɡ a
nerulum	n ɛ r ʊ ɫ̪ ʊ̃ˑ
nerulum	n ɛː r u l u m
nerusī	n ɛ r ʊ s iː
nerusī	n ɛː r u z i
nervālis	n ɛ r w aː lʲ ɪ s
nervālis	n ɛ r v aː l i s
nervesia	n ɛ r w ɛ s i a
nervesia	n ɛ r v ɛː z i a
nerviī	n ɛ r w i iː
nerviī	n ɛ r v i i
nervōsus	n ɛ r w oː s ʊ s
nervōsus	n ɛ r v ɔː z u s
nervus	n ɛ r w ʊ s
nervus	n ɛ r v u s
nesca	n ɛ s k a
nesca	n ɛ s k a
nesciō	n ɛ s k i oː
nesciō	n ɛ ʃ ʃ i ɔ
nescius	n ɛ s k i ʊ s
nescius	n ɛ ʃ ʃ i u s
nesimī	n ɛ s ɪ m iː
nesimī	n ɛː z i m i
nessus	n ɛ s s ʊ s
nessus	n ɛ s s u s
nestus	n ɛ s t̪ ʊ s
nestus	n ɛ s t̪ u s
nētē	n eː t̪ eː
nētē	n ɛː t̪ ɛ
netium	n ɛ t̪ i ʊ̃ˑ
netium	n ɛː t͡s i u m
nētum	n eː t̪ ʊ̃ˑ
nētum	n ɛː t̪ u m
neu	n ɛ u̯
neudrus	n e u̯ d̪ r ʊ s
neudrus	n ɛ u̯ d̪ r u s
neurī	n ɛ u̯ r i
neuroīdes	n e u̯ r ɔ iː d̪ ɛ s
neuroīdes	n ɛ u̯ r ɔ iː d̪ ɛ s
neuter	n e ʊ t̪ ɛ r
neuter	n ɛː u t̪ ɛ r
neutiquam	n e ʊ t̪ ɪ kʷ ãˑ
neutiquam	n ɛ uː t̪ i k w a m
neutrālis	n ɛ u̯ t̪ r aː l i s
neutrō	n e u̯ t̪ r oː
neutrō	n ɛ u̯ t̪ r ɔ
neutron	n e u̯ t̪ r ɔ n
neutron	n ɛ u̯ t̪ r ɔ n
nevādēnsis	n ɛ w aː d̪ ẽː s ɪ s
nevādēnsis	n ɛ v a d̪ ɛ n s i s
nēve	n eː w ɛ
nēve	n ɛː v ɛ
nevirnum	n ɛ w ɪ r n ʊ̃ˑ
nevirnum	n ɛ v i r n u m
nex	n ɛ k s
nex	n ɛ k s
nexibilis	n ɛ k s ɪ b ɪ lʲ ɪ s
nexibilis	n ɛ k s iː b i l i s
nexilis	n ɛ k s ɪ lʲ ɪ s
nexilis	n ɛ k s i l i s
nexuōsus	n ɛ k s ʊ oː s ʊ s
nexuōsus	n ɛ k s u ɔː z u s
nexus	n ɛ k s ʊ s
nexus	n ɛ k s u s
nī	n i
nīcaea	n i t͡ʃ ɛː a
nicaragua	n ɪ k a r a ɡ ʊ a
nicaragua	n i k a r aː ɡ u a
nicasia	n ɪ k a s i a
nicasia	n i k aː z i a
niccolum	n ɪ k k ɔ ɫ̪ ʊ̃ˑ
niccolum	n i k k ɔ l u m
nīcēphorium	n iː k eː pʰ ɔ r i ʊ̃ˑ
nīcēphorium	n i t͡ʃ ɛ f ɔː r i u m
nīcēphorius	n iː k eː pʰ ɔ r i ʊ s
nīcēphorius	n i t͡ʃ ɛ f ɔː r i u s
nīcer	n iː k ɛ r
nīcer	n iː t͡ʃ ɛ r
nīciās	n iː t͡ʃ i a s
nicobaricus	n ɪ k ɔ b a r ɪ k ʊ s
nicobaricus	n i k ɔ b aː r i k u s
nīcoclēs	n iː k ɔ k l eː s
nīcoclēs	n iː k ɔ k l ɛ s
nīcodēmus	n iː k ɔ d̪ eː m ʊ s
nīcodēmus	n i k ɔ d̪ ɛː m u s
nīcolāidēs	n iː k ɔ ɫ̪ aː ɪ d̪ eː s
nīcolāidēs	n i k ɔ l aː i d̪ ɛ s
nīcomēdēnsēs	n iː k ɔ m eː d̪ ẽː s eː s
nīcomēdēnsēs	n i k ɔ m ɛ d̪ ɛ n s ɛ s
nīcomēdēnsibus	n iː k ɔ m eː d̪ ẽː s ɪ b ʊ s
nīcomēdēnsibus	n i k ɔ m ɛ d̪ ɛ n s i b u s
nīcomēdēnsium	n iː k ɔ m eː d̪ ẽː s i ʊ̃ˑ
nīcomēdēnsium	n i k ɔ m ɛ d̪ ɛ n s i u m
nīcomēdīa	n iː k ɔ m eː d̪ iː a
nīcomēdīa	n i k ɔ m ɛ d̪ iː a
nicōnium	n ɪ k oː n i ʊ̃ˑ
nicōnium	n i k ɔː n i u m
nicotera	n ɪ k ɔ t̪ ɛ r a
nicotera	n i k ɔː t̪ ɛ r a
nictātis	n ɪ k t̪ aː t̪ ɪ s
nictātis	n i k t̪ aː t̪ i s
nictātīs	n ɪ k t̪ aː t̪ iː s
nictātīs	n i k t̪ aː t̪ i s
nictāverimus	n ɪ k t̪ aː w ɛ r ɪ m ʊ s
nictāverimus	n i k t̪ a v ɛː r i m u s
nictāverimus	n ɪ k t̪ aː w ɛ r iː m ʊ s
nictāverimus	n i k t̪ a v ɛ r iː m u s
nictāveris	n ɪ k t̪ aː w ɛ r ɪ s
nictāveris	n i k t̪ aː v ɛ r i s
nictāveris	n ɪ k t̪ aː w ɛ r iː s
nictāveris	n i k t̪ aː v ɛ r i s
nictāveritis	n ɪ k t̪ aː w ɛ r ɪ t̪ ɪ s
nictāveritis	n i k t̪ a v ɛː r i t̪ i s
nictāveritis	n ɪ k t̪ aː w ɛ r iː t̪ ɪ s
nictāveritis	n i k t̪ a v ɛ r iː t̪ i s
nictō	n ɪ k t̪ oː
nictō	n i k t̪ ɔ
nīdificō	n iː d̪ ɪ f ɪ k oː
nīdificō	n i d̪ iː f i k ɔ
nīdifōrme	n iː d̪ ɪ f oː r m ɛ
nīdifōrme	n i d̪ i f ɔ r m ɛ
nīdifōrmī	n iː d̪ ɪ f oː r m iː
nīdifōrmī	n i d̪ i f ɔ r m i
nīdifōrmis	n iː d̪ ɪ f oː r m ɪ s
nīdifōrmis	n i d̪ i f ɔ r m i s
nīdor	n iː d̪ ɔ r
nīdor	n iː d̪ ɔ r
nīdōrōsus	n iː d̪ oː r oː s ʊ s
nīdōrōsus	n i d̪ ɔ r ɔː z u s
nīdulor	n iː d̪ ʊ ɫ̪ ɔ r
nīdulor	n iː d̪ u l ɔ r
nīdus	n iː d̪ ʊ s
nīdus	n iː d̪ u s
nigella	n ɪ ɡ ɛ l lʲ a
nigella	n i d͡ʒ ɛ l l a
niger	n ɪ ɡ ɛ r
niger	n iː d͡ʒ ɛ r
niger	n ɪ ɡ ɛ r
niger	n iː d͡ʒ ɛ r
nigericus	n ɪ ɡ ɛ r ɪ k ʊ s
nigericus	n i d͡ʒ ɛː r i k u s
nigidius	n ɪ ɡ ɪ d̪ i ʊ s
nigidius	n i d͡ʒ iː d̪ i u s
nigreō	n ɪ ɡ r e oː
nigreō	n iː ɡ r ɛ ɔ
nigrēscō	n ɪ ɡ r eː s k oː
nigrēscō	n i ɡ r ɛ s k ɔ
nigricāns	n ɪ ɡ r ɪ k ãː s
nigricāns	n iː ɡ r i k a n s
nigriceps	n ɪ ɡ r ɪ k ɛ p s
nigriceps	n iː ɡ r i t͡ʃ ɛ p s
nigricollis	n ɪ ɡ r ɪ k ɔ l lʲ ɪ s
nigricollis	n i ɡ r i k ɔ l l i s
nigricornis	n ɪ ɡ r ɪ k ɔ r n ɪ s
nigricornis	n i ɡ r i k ɔ r n i s
nigricostus	n ɪ ɡ r ɪ k ɔ s t̪ ʊ s
nigricostus	n i ɡ r i k ɔ s t̪ u s
nigrifrōns	n ɪ ɡ r ɪ f r õː s
nigrifrōns	n iː ɡ r i f r ɔ n s
nigrimanus	n ɪ ɡ r ɪ m a n ʊ s
nigrimanus	n i ɡ r iː m a n u s
nigrīnus	n ɪ ɡ r iː n ʊ s
nigrīnus	n i ɡ r iː n u s
nigripalpus	n ɪ ɡ r ɪ p a ɫ̪ p ʊ s
nigripennis	n ɪ ɡ r ɪ p ɛ n n ɪ s
nigripennis	n i ɡ r i p ɛ n n i s
nigripēs	n ɪ ɡ r ɪ p eː s
nigripēs	n iː ɡ r i p ɛ s
nigritarsis	n ɪ ɡ r ɪ t̪ a r s ɪ s
nigritarsis	n i ɡ r i t̪ a r s i s
nigritia	n ɪ ɡ r ɪ t̪ i a
